row,column,coefficient,observation,variance
1186,1247,333.3333333,,
3376,1247,-314.4654088,,
3441,1247,-333.3333333,,
3514,1247,-694.4444444,,
5244,1247,1,,
1027,1248,99.60159363,,
1137,1248,-41.16920543,,
1187,1248,-110.9877913,,
2138,1248,-59.06674542,,
2139,1248,-59.06674542,,
2140,1248,-59.06674542,,
3306,1248,-99.60159363,,
3383,1248,-41.16920543,,
3416,1248,-177.2002363,,
3481,1248,-110.9877913,,
5245,1248,1,,
958,1249,70.37297678,,
959,1249,70.37297678,,
1188,1249,-67.24949563,,
1189,1249,-67.24949563,,
2138,1249,59.06674542,,
2139,1249,59.06674542,,
2140,1249,59.06674542,,
3416,1249,522.8181579,,
3517,1249,-134.4989913,,
5246,1249,1,,
3432,1250,-66.09385327,,
3476,1250,-61.2745098,,
5247,1250,1,,
1173,1251,-46.04051565,,
1190,1251,21.59360829,,
1191,1251,33.82949932,,
3403,1251,-46.04051565,,
3417,1251,101.4636233,,
3531,1251,-33.82949932,,
5248,1251,1,,
1064,1252,-9.872642907,,
3344,1252,-9.872642907,,
3520,1252,-11.59958242,,
5249,1252,1,,
1021,1253,-37.09198813,,
1159,1253,-49.38271605,,
1190,1253,-21.59360829,,
3304,1253,-37.09198813,,
3398,1253,-49.38271605,,
3417,1253,-21.59360829,,
5250,1253,1,,
1022,1254,90.0090009,,
1070,1254,-65.83278473,,
1084,1254,-21.81025082,,
1192,1254,30.90234858,,
3304,1254,-90.0090009,,
3355,1254,-21.81025082,,
3418,1254,208.554385,,
3517,1254,-30.90234858,,
5251,1254,1,,
1175,1255,-24.8200546,,
1193,1255,66.62225183,,
1194,1255,66.62225183,,
3405,1255,-24.8200546,,
3419,1255,158.0645583,,
3431,1255,-133.2445037,,
5252,1255,1,,
1174,1256,-13.58142062,,
3404,1256,-13.58142062,,
3412,1256,-11.05460977,,
3420,1256,24.63603039,,
5253,1256,1,,
997,1257,-22.08480565,,
1195,1257,22.25684398,,
3421,1257,61.68770341,,
3499,1257,-17.34605377,,
5254,1257,1,,
1069,1258,-59.13660556,,
1196,1258,-65.78947368,,
1197,1258,-65.78947368,,
1198,1258,20.78137988,,
3422,1258,211.4969328,,
3528,1258,-20.78137988,,
5255,1258,1,,
1155,1259,-13.36541032,,
1170,1259,-24.5158127,,
1199,1259,-12.82051282,,
3394,1259,-13.36541032,,
3401,1259,-24.5158127,,
3496,1259,-12.82051282,,
5256,1259,1,,
807,1260,-69.10850035,,
974,1260,-155.5209953,,
2141,1260,-61.01281269,,
2142,1260,-22.33139795,,
2143,1260,-140.8450704,,
2144,1260,-62.6566416,,
3284,1260,-155.5209953,,
3305,1260,-57.90387956,,
3423,1260,678.2722485,,
3424,1260,-22.33139795,,
3425,1260,-36.27130939,,
3426,1260,-62.6566416,,
5257,1260,1,,
1200,1261,38.1097561,,
2141,1261,61.01281269,,
2145,1261,-30.04807692,,
3423,1261,-61.01281269,,
3533,1261,-38.1097561,,
5258,1261,1,,
175,1262,18.24484583,,
972,1262,-68.49315068,,
1051,1262,41.49377593,,
2145,1262,30.04807692,,
2619,1262,-18.24484583,,
3283,1262,-68.49315068,,
3331,1262,-41.49377593,,
5259,1262,1,,
2142,1263,22.33139795,,
3423,1263,-22.33139795,,
3424,1263,22.33139795,,
5260,1263,1,,
3423,1264,-36.27130939,,
3425,1264,36.27130939,,
5261,1264,1,,
2143,1265,140.8450704,,
3423,1265,-140.8450704,,
5262,1265,1,,
2144,1266,62.6566416,,
3423,1266,-62.6566416,,
3426,1266,62.6566416,,
5263,1266,1,,
998,1267,46.21072089,,
1121,1267,-52.46589717,,
3374,1267,-52.46589717,,
3427,1267,98.67661805,,
5264,1267,1,,
1201,1268,10.96611471,,
3428,1268,35.45191294,,
3438,1268,-10.96611471,,
5265,1268,1,,
980,1269,-41.61464836,,
1038,1269,-42.64392324,,
1176,1269,-17.61183515,,
1180,1269,-30.3674461,,
1202,1269,42.88164666,,
3287,1269,-41.61464836,,
3316,1269,-42.64392324,,
3405,1269,-17.61183515,,
3407,1269,-30.3674461,,
3524,1269,-42.88164666,,
5266,1269,1,,
1012,1270,59.80861244,,
1013,1270,59.80861244,,
1014,1270,59.80861244,,
1065,1270,-40,,
1096,1270,45.72473708,,
1097,1270,45.72473708,,
3297,1270,-179.4258373,,
3345,1270,-80,,
3360,1270,-91.44947417,,
5267,1270,1,,
436,1271,15.31628121,,
991,1271,-9.003331233,,
1203,1271,10.3799045,,
3291,1271,-9.003331233,,
3429,1271,34.69951694,,
3506,1271,-10.3799045,,
5268,1271,1,,
1017,1272,108.8139282,,
1204,1272,27.25538294,,
1205,1272,-61.16207951,,
1206,1272,43.85964912,,
1207,1272,28.50627138,,
2146,1272,-58.47953216,,
2147,1272,-58.47953216,,
3299,1272,-108.8139282,,
3430,1272,445.0359076,,
3431,1272,-175.4385965,,
3436,1272,-27.25538294,,
3459,1272,-61.16207951,,
3484,1272,-43.85964912,,
3529,1272,-28.50627138,,
5269,1272,1,,
989,1273,-55.0660793,,
990,1273,-55.0660793,,
1193,1273,-66.62225183,,
1194,1273,-66.62225183,,
1208,1273,-61.99628022,,
1209,1273,-61.99628022,,
2146,1273,58.47953216,,
2147,1273,58.47953216,,
3290,1273,-110.1321586,,
3419,1273,-133.2445037,,
3430,1273,-175.4385965,,
3431,1273,542.8078192,,
3434,1273,-123.9925604,,
5270,1273,1,,
1039,1274,-32.53090436,,
1210,1274,51.5995872,,
3300,1274,-26.00104004,,
3316,1274,-32.53090436,,
5271,1274,1,,
952,1275,-21.36295663,,
1066,1275,-21.88662727,,
1071,1275,-56.52911249,,
1211,1275,33.55704698,,
3278,1275,-21.36295663,,
3345,1275,-21.88662727,,
3356,1275,-17.52234098,,
3432,1275,216.9519376,,
3494,1275,-33.55704698,,
5272,1275,1,,
1030,1276,9.253261775,,
3433,1276,18.89739332,,
5273,1276,1,,
1208,1277,61.99628022,,
1209,1277,61.99628022,,
1212,1277,61.88118812,,
1213,1277,61.88118812,,
1214,1277,27.77777778,,
3431,1277,-123.9925604,,
3434,1277,275.5327145,,
3445,1277,-123.7623762,,
5274,1277,1,,
1215,1278,-381.6793893,,
2148,1278,-76.1614623,,
3435,1278,457.8408516,,
3436,1278,-76.1614623,,
3489,1278,-381.6793893,,
5275,1278,1,,
1204,1279,-27.25538294,,
1216,1279,-69.73500697,,
2148,1279,76.1614623,,
2149,1279,-27.76235425,,
2150,1279,-27.76235425,,
3430,1279,-27.25538294,,
3435,1279,-76.1614623,,
3436,1279,228.6765607,,
3437,1279,-55.5247085,,
3477,1279,-69.73500697,,
5276,1279,1,,
1113,1280,-28.57142857,,
1165,1280,62.5,,
2149,1280,27.76235425,,
2150,1280,27.76235425,,
3367,1280,-28.57142857,,
3399,1280,-62.5,,
3436,1280,-55.5247085,,
3437,1280,165.1009483,,
5277,1280,1,,
1201,1281,-10.96611471,,
3367,1281,-42.75331338,,
3413,1281,-28.03476311,,
3428,1281,-10.96611471,,
3438,1281,81.75419119,,
5278,1281,1,,
1217,1282,61.38735421,,
1218,1282,61.38735421,,
3413,1282,-24.18964683,,
3439,1282,146.9643552,,
3485,1282,-122.7747084,,
5279,1282,1,,
1099,1283,43.19654428,,
1150,1283,-42.69854825,,
3362,1283,-43.19654428,,
3440,1283,85.89509253,,
5280,1283,1,,
1026,1284,-270.2702703,,
1186,1284,-333.3333333,,
3305,1284,-270.2702703,,
3441,1284,814.1299194,,
3442,1284,-210.5263158,,
5281,1284,1,,
1166,1285,69.3962526,,
2151,1285,-33.76097232,,
3395,1285,-68.30601093,,
3400,1285,-69.3962526,,
3441,1285,-210.5263158,,
3442,1285,415.750524,,
3443,1285,-67.52194463,,
5282,1285,1,,
955,1286,24.47381302,,
986,1286,48.21600771,,
1018,1286,-37.52345216,,
2151,1286,33.76097232,,
3280,1286,-24.47381302,,
3289,1286,-96.43201543,,
3303,1286,-75.04690432,,
3442,1286,-67.52194463,,
3443,1286,283.3356506,,
5283,1286,1,,
1108,1287,-12.14624074,,
1219,1287,-16.99813021,,
1220,1287,6.989097009,,
3364,1287,-12.14624074,,
3444,1287,36.13346795,,
3509,1287,-16.99813021,,
3951,1287,-6.989097009,,
5284,1287,1,,
1212,1288,-61.88118812,,
1213,1288,-61.88118812,,
1221,1288,43.51610096,,
3434,1288,-123.7623762,,
3445,1288,167.2784772,,
3524,1288,-43.51610096,,
5285,1288,1,,
446,1289,-31.15264798,,
1126,1289,328.9473684,,
1157,1289,-127.8772379,,
1222,1289,52.63157895,,
2152,1289,-72.3065799,,
2153,1289,-57.17552887,,
2154,1289,-39.51007507,,
2872,1289,-31.15264798,,
3376,1289,-328.9473684,,
3446,1289,1178.713742,,
3447,1289,-79.11392405,,
3449,1289,-21.21790791,,
3450,1289,-72.3065799,,
3451,1289,-140.6469761,,
3452,1289,-115.3402537,,
3453,1289,-57.17552887,,
3454,1289,-39.51007507,,
3851,1289,-52.63157895,,
5286,1289,1,,
1223,1290,46.9924812,,
1224,1290,29.57704821,,
2155,1290,-19.65408805,,
2156,1290,-19.65408805,,
3446,1290,-79.11392405,,
3447,1290,194.9916296,,
3448,1290,-39.3081761,,
3481,1290,-46.9924812,,
3505,1290,-29.57704821,,
5287,1290,1,,
1138,1291,32.60515161,,
2155,1291,19.65408805,,
2156,1291,19.65408805,,
3384,1291,-65.21030323,,
3447,1291,-39.3081761,,
3448,1291,104.5184793,,
5288,1291,1,,
3446,1292,-21.21790791,,
3449,1292,21.21790791,,
5289,1292,1,,
3446,1293,-51.70630817,,
5290,1293,1,,
3446,1294,-61.08735492,,
5291,1294,1,,
2152,1295,72.3065799,,
3446,1295,-72.3065799,,
3450,1295,72.3065799,,
5292,1295,1,,
3446,1296,-140.6469761,,
3451,1296,140.6469761,,
5293,1296,1,,
3446,1297,-115.3402537,,
3452,1297,115.3402537,,
5294,1297,1,,
2153,1298,57.17552887,,
3446,1298,-57.17552887,,
3453,1298,57.17552887,,
5295,1298,1,,
2154,1299,39.51007507,,
3446,1299,-39.51007507,,
3454,1299,39.51007507,,
5296,1299,1,,
1089,1300,-71.73601148,,
1160,1300,-67.75067751,,
3356,1300,-71.73601148,,
3398,1300,-67.75067751,,
3455,1300,139.486689,,
5297,1300,1,,
1054,1301,27.94857462,,
3368,1301,-15.86042823,,
3456,1301,43.80900285,,
5298,1301,1,,
973,1302,-22.28660575,,
1142,1302,10.96491228,,
3283,1302,-22.28660575,,
3385,1302,-10.96491228,,
3457,1302,33.25151803,,
5299,1302,1,,
1225,1303,15.41307028,,
2748,1303,-12.88659794,,
3458,1303,36.90700167,,
3513,1303,-15.41307028,,
5300,1303,1,,
1226,1304,-704.2253521,,
2157,1304,-207.9002079,,
2158,1304,-87.18395815,,
2159,1304,-45.74565416,,
2160,1304,-46.6853408,,
3298,1304,-338.9830508,,
3459,1304,-207.9002079,,
3460,1304,-45.74565416,,
3461,1304,-46.6853408,,
3462,1304,-96.33911368,,
5301,1304,1,,
1002,1305,-41.44218815,,
1205,1305,61.16207951,,
2157,1305,207.9002079,,
2161,1305,-20.68252327,,
2162,1305,-20.68252327,,
3294,1305,-41.44218815,,
3430,1305,-61.16207951,,
3459,1305,351.8695221,,
5302,1305,1,,
966,1306,-59.27682276,,
967,1306,-59.27682276,,
968,1306,-59.27682276,,
2161,1306,20.68252327,,
2162,1306,20.68252327,,
3281,1306,-177.8304683,,
3459,1306,-41.36504654,,
5303,1306,1,,
2158,1307,87.18395815,,
5304,1307,1,,
2159,1308,45.74565416,,
3460,1308,45.74565416,,
5305,1308,1,,
2160,1309,46.6853408,,
3461,1309,46.6853408,,
5306,1309,1,,
3462,1310,96.33911368,,
5307,1310,1,,
1085,1311,-32.28931224,,
1156,1311,-138.5041551,,
3355,1311,-32.28931224,,
3394,1311,-138.5041551,,
3463,1311,170.7934674,,
5308,1311,1,,
978,1312,-21.55636991,,
1043,1312,-22.41649854,,
1227,1312,13.72306848,,
3286,1312,-43.11273981,,
3320,1312,-22.41649854,,
3464,1312,79.25230684,,
3504,1312,-13.72306848,,
5309,1312,1,,
305,1313,18.56665429,,
1228,1313,-25.88661662,,
1229,1313,21.28565347,,
2744,1313,-18.56665429,,
3465,1313,95.86848147,,
3466,1313,-30.1295571,,
3505,1313,-25.88661662,,
3750,1313,-21.28565347,,
5310,1313,1,,
2819,1314,-12.71455817,,
3465,1314,-30.1295571,,
3466,1314,42.84411526,,
5311,1314,1,,
1055,1315,7.454342154,,
2163,1315,-1.812283659,,
2164,1315,-5.744815304,,
2165,1315,-1.694599312,,
2166,1315,-7.183908046,,
2167,1315,-3.814464449,,
2168,1315,-2.395209581,,
3340,1315,-7.454342154,,
3397,1315,-69.9790063,,
3467,1315,112.5686643,,
3468,1315,-4.157658407,,
3469,1315,-1.812283659,,
3470,1315,-5.744815304,,
3471,1315,-3.084135208,,
3472,1315,-7.183908046,,
3473,1315,-5.248241839,,
3474,1315,-3.814464449,,
3475,1315,-2.395209581,,
5312,1315,1,,
3467,1316,-4.157658407,,
3468,1316,4.157658407,,
5313,1316,1,,
2163,1317,1.812283659,,
3467,1317,-1.812283659,,
3469,1317,1.812283659,,
5314,1317,1,,
2164,1318,5.744815304,,
3467,1318,-5.744815304,,
3470,1318,5.744815304,,
5315,1318,1,,
2165,1319,1.694599312,,
3467,1319,-1.694599312,,
5316,1319,1,,
3467,1320,-3.084135208,,
3471,1320,3.084135208,,
5317,1320,1,,
2166,1321,7.183908046,,
3467,1321,-7.183908046,,
3472,1321,7.183908046,,
5318,1321,1,,
3467,1322,-5.248241839,,
3473,1322,5.248241839,,
5319,1322,1,,
2167,1323,3.814464449,,
3467,1323,-3.814464449,,
3474,1323,3.814464449,,
5320,1323,1,,
2168,1324,2.395209581,,
3467,1324,-2.395209581,,
3475,1324,2.395209581,,
5321,1324,1,,
3476,1325,128.9564049,,
3508,1325,-67.68189509,,
5322,1325,1,,
440,1326,20.55498458,,
1110,1326,-25.27167046,,
2854,1326,-20.55498458,,
3365,1326,-25.27167046,,
5323,1326,1,,
1153,1327,-27.67017156,,
1216,1327,69.73500697,,
2169,1327,-35.32320735,,
3390,1327,-27.67017156,,
3436,1327,-69.73500697,,
3477,1327,132.7283859,,
5324,1327,1,,
2169,1328,35.32320735,,
3428,1328,-24.48579824,,
3437,1328,-18.50481125,,
3477,1328,-35.32320735,,
5325,1328,1,,
1044,1329,48.49660524,,
1154,1329,160.2564103,,
1230,1329,46.83840749,,
3322,1329,-48.49660524,,
3390,1329,-160.2564103,,
5326,1329,1,,
3391,1330,-48.70920604,,
5327,1330,1,,
936,1331,-67.88866259,,
1147,1331,110.7419712,,
3268,1331,-67.88866259,,
3478,1331,178.6306338,,
5328,1331,1,,
1144,1332,-16.77570877,,
1195,1332,-22.25684398,,
3421,1332,-22.25684398,,
5329,1332,1,,
937,1333,-27.96420582,,
1075,1333,30.95975232,,
3268,1333,-27.96420582,,
3346,1333,-30.95975232,,
5330,1333,1,,
1023,1334,-38.52080123,,
1128,1334,-23.40276153,,
1129,1334,-23.40276153,,
1143,1334,-17.98884691,,
3304,1334,-38.52080123,,
3378,1334,-46.80552305,,
3386,1334,-17.98884691,,
5331,1334,1,,
157,1335,21.90100745,,
3306,1335,-34.59010723,,
3479,1335,98.86399603,,
3480,1335,-42.37288136,,
5332,1335,1,,
262,1336,10,,
1123,1336,-10.94091904,,
1231,1336,-12.35788433,,
3479,1336,-42.37288136,,
3480,1336,95.51295456,,
3512,1336,-12.35788433,,
5333,1336,1,,
1187,1337,110.9877913,,
1223,1337,-46.9924812,,
2170,1337,-25.94033722,,
2171,1337,-25.94033722,,
3296,1337,-50.40322581,,
3400,1337,-44.13062665,,
3447,1337,-46.9924812,,
3481,1337,304.3947995,,
5334,1337,1,,
1232,1338,73.74631268,,
1233,1338,73.74631268,,
1234,1338,112.8668172,,
1235,1338,112.8668172,,
2170,1338,25.94033722,,
2171,1338,25.94033722,,
3481,1338,-51.88067445,,
3494,1338,-147.4926254,,
3507,1338,-225.7336343,,
5335,1338,1,,
1164,1339,-34.63803256,,
1181,1339,-37.83579266,,
3290,1339,-17.86990708,,
3407,1339,-37.83579266,,
5336,1339,1,,
1093,1340,43.53504571,,
1236,1340,82.10180624,,
1237,1340,82.10180624,,
3482,1340,251.2737039,,
5337,1340,1,,
938,1341,-77.82101167,,
1028,1341,82.91873964,,
1029,1341,82.91873964,,
1172,1341,51.54639175,,
3307,1341,-165.8374793,,
3402,1341,-51.54639175,,
3483,1341,373.0258944,,
5338,1341,1,,
941,1342,244.4987775,,
1226,1342,704.2253521,,
2172,1342,-70.87172218,,
2173,1342,-111.6071429,,
2174,1342,-130.5483029,,
2175,1342,-47.98464491,,
3269,1342,-244.4987775,,
3423,1342,-72.62164125,,
3484,1342,-70.87172218,,
3486,1342,-111.6071429,,
3487,1342,-130.5483029,,
3488,1342,-47.98464491,,
5339,1342,1,,
1206,1343,-43.85964912,,
2172,1343,70.87172218,,
2176,1343,-41.20313144,,
3430,1343,-43.85964912,,
3484,1343,155.9345027,,
3485,1343,-41.20313144,,
5340,1343,1,,
1217,1344,-61.38735421,,
1218,1344,-61.38735421,,
1238,1344,36.87315634,,
2176,1344,41.20313144,,
3439,1344,-122.7747084,,
3484,1344,-41.20313144,,
3485,1344,200.8509962,,
3519,1344,-36.87315634,,
5341,1344,1,,
2173,1345,111.6071429,,
3486,1345,111.6071429,,
5342,1345,1,,
2174,1346,130.5483029,,
3487,1346,130.5483029,,
5343,1346,1,,
2175,1347,47.98464491,,
3488,1347,47.98464491,,
5344,1347,1,,
1032,1348,1000,,
1215,1348,381.6793893,,
2177,1348,-51.57297576,,
2178,1348,-46.25346901,,
2179,1348,-55.0660793,,
2180,1348,-45.70383912,,
3313,1348,-1000,,
3435,1348,-381.6793893,,
3489,1348,1756.055985,,
3490,1348,-39.35458481,,
3491,1348,-46.25346901,,
3492,1348,-45.70383912,,
5345,1348,1,,
1167,1349,-15.00375094,,
1230,1349,-46.83840749,,
2177,1349,51.57297576,,
3400,1349,-15.00375094,,
3489,1349,-51.57297576,,
5346,1349,1,,
1035,1350,52.77044855,,
3314,1350,-52.77044855,,
5347,1350,1,,
3489,1351,-39.35458481,,
3490,1351,39.35458481,,
5348,1351,1,,
2178,1352,46.25346901,,
3489,1352,-46.25346901,,
3491,1352,46.25346901,,
5349,1352,1,,
3489,1353,-136.425648,,
5350,1353,1,,
2179,1354,55.0660793,,
3489,1354,-55.0660793,,
5351,1354,1,,
2180,1355,45.70383912,,
3489,1355,-45.70383912,,
3492,1355,45.70383912,,
5352,1355,1,,
970,1356,-38.66976025,,
3282,1356,-38.66976025,,
3295,1356,-19.08032818,,
3493,1356,57.75008843,,
5353,1356,1,,
1211,1357,-33.55704698,,
1232,1357,-73.74631268,,
1233,1357,-73.74631268,,
3432,1357,-33.55704698,,
3494,1357,181.0496723,,
5354,1357,1,,
417,1358,-18.93580761,,
1168,1358,-25.6344527,,
2181,1358,-15.94642003,,
2822,1358,-18.93580761,,
3395,1358,-40.8496732,,
3400,1358,-25.6344527,,
3495,1358,101.3663535,,
3496,1358,-15.94642003,,
5355,1358,1,,
1111,1359,-9.324878777,,
1199,1359,12.82051282,,
2181,1359,15.94642003,,
3366,1359,-9.324878777,,
3495,1359,-15.94642003,,
3496,1359,38.09181163,,
5356,1359,1,,
1072,1360,-36.14022407,,
1239,1360,64.5994832,,
3497,1360,165.3391905,,
5357,1360,1,,
1049,1361,-21.7155266,,
1134,1361,-10.93135111,,
3382,1361,-10.93135111,,
3498,1361,32.64687772,,
5358,1361,1,,
1130,1362,67.06908115,,
1131,1362,67.06908115,,
1132,1362,67.06908115,,
1239,1362,-64.5994832,,
1240,1362,-99.20634921,,
3268,1362,-28.88503755,,
3378,1362,-268.2763246,,
3497,1362,-129.1989664,,
5359,1362,1,,
971,1363,-27.23311547,,
1107,1363,-18.14882033,,
1177,1363,-28.89338342,,
3282,1363,-54.46623094,,
3406,1363,-28.89338342,,
3421,1363,-17.34605377,,
3499,1363,118.8544885,,
5360,1363,1,,
1037,1364,34.61405331,,
1102,1364,-11.99328376,,
3500,1364,46.60733707,,
5361,1364,1,,
975,1365,32.56268317,,
1241,1365,-25.83979328,,
2182,1365,-13.07189542,,
3285,1365,-32.56268317,,
3501,1365,71.47437187,,
3522,1365,-25.83979328,,
5362,1365,1,,
757,1366,34.89183531,,
929,1366,28.22466836,,
2182,1366,13.07189542,,
2183,1366,-14.7427392,,
3027,1366,-34.89183531,,
3206,1366,-28.22466836,,
3501,1366,-13.07189542,,
3502,1366,-14.7427392,,
5363,1366,1,,
2183,1367,14.7427392,,
2184,1367,-12.47816321,,
3502,1367,27.22090242,,
3503,1367,-12.47816321,,
5364,1367,1,,
2184,1368,12.47816321,,
3502,1368,-12.47816321,,
3503,1368,29.68394436,,
3504,1368,-17.20578114,,
5365,1368,1,,
1227,1369,-13.72306848,,
3464,1369,-13.72306848,,
3503,1369,-17.20578114,,
3504,1369,30.92884962,,
5366,1369,1,,
1161,1370,-41.59733777,,
1162,1370,-41.59733777,,
1240,1370,99.20634921,,
1242,1370,-41.39072848,,
3398,1370,-83.19467554,,
3508,1370,-41.39072848,,
5367,1370,1,,
1224,1371,-29.57704821,,
1228,1371,25.88661662,,
2185,1371,-32.71180896,,
3447,1371,-29.57704821,,
3465,1371,-25.88661662,,
3505,1371,88.17547379,,
3506,1371,-32.71180896,,
5368,1371,1,,
1103,1372,-12.39310943,,
1203,1372,-10.3799045,,
2185,1372,32.71180896,,
3363,1372,-12.39310943,,
3429,1372,-10.3799045,,
3505,1372,-32.71180896,,
3506,1372,55.4848229,,
5369,1372,1,,
1024,1373,-69.83240223,,
1234,1373,-112.8668172,,
1235,1373,-112.8668172,,
3304,1373,-139.6648045,,
3507,1373,365.3984388,,
5370,1373,1,,
1139,1374,-23.92344498,,
1140,1374,-23.92344498,,
1242,1374,41.39072848,,
3384,1374,-47.84688995,,
3476,1374,-67.68189509,,
3508,1374,156.9195135,,
5371,1374,1,,
1219,1375,16.99813021,,
3246,1375,-13.44989913,,
3444,1375,-16.99813021,,
3509,1375,30.44802933,,
5372,1375,1,,
1183,1376,-11.73020528,,
1243,1376,-15.11715797,,
3412,1376,-11.73020528,,
3510,1376,26.84736325,,
5373,1376,1,,
1098,1377,-13.15443304,,
1135,1377,8.09126952,,
1182,1377,9.043226623,,
3361,1377,-13.15443304,,
3382,1377,-8.09126952,,
3409,1377,-9.043226623,,
3511,1377,30.28892919,,
5374,1377,1,,
1231,1378,12.35788433,,
1244,1378,-8.28843763,,
3480,1378,-12.35788433,,
3512,1378,20.64632196,,
3516,1378,-8.28843763,,
5375,1378,1,,
992,1379,12.77791975,,
1225,1379,-15.41307028,,
3291,1379,-12.77791975,,
3458,1379,-15.41307028,,
3513,1379,28.19099004,,
5376,1379,1,,
981,1380,-21.49151085,,
1151,1380,-31.78639542,,
1214,1380,-27.77777778,,
3287,1380,-21.49151085,,
3434,1380,-27.77777778,,
5377,1380,1,,
1196,1381,65.78947368,,
1197,1381,65.78947368,,
1210,1381,-51.5995872,,
1236,1381,-82.10180624,,
1237,1381,-82.10180624,,
3422,1381,-131.5789474,,
3482,1381,-164.2036125,,
5378,1381,1,,
939,1382,-30.06614552,,
1171,1382,41.96391104,,
3401,1382,-41.96391104,,
5379,1382,1,,
3514,1383,754.5045045,,
3515,1383,-60.06006006,,
5380,1383,1,,
1009,1384,-39.76143141,,
1158,1384,-39.18495298,,
1169,1384,139.275766,,
2186,1384,-29.11208151,,
3296,1384,-39.76143141,,
3395,1384,-39.18495298,,
3400,1384,-139.275766,,
3514,1384,-60.06006006,,
3515,1384,307.394292,,
5381,1384,1,,
1019,1385,66.26905235,,
1020,1385,66.26905235,,
2186,1385,29.11208151,,
3303,1385,-132.5381047,,
3515,1385,-29.11208151,,
5382,1385,1,,
1112,1386,-13.31026221,,
1244,1386,8.28843763,,
3366,1386,-13.31026221,,
3512,1386,-8.28843763,,
3516,1386,21.59869984,,
5383,1386,1,,
984,1387,-38.49114704,,
1188,1387,67.24949563,,
1189,1387,67.24949563,,
1192,1387,-30.90234858,,
3288,1387,-76.98229407,,
3416,1387,-134.4989913,,
3418,1387,-30.90234858,,
3517,1387,242.3836339,,
5384,1387,1,,
1081,1388,10.52188552,,
3364,1388,-13.48072257,,
3518,1388,24.00260809,,
5385,1388,1,,
1238,1389,-36.87315634,,
3375,1389,-9.830908376,,
3485,1389,-36.87315634,,
3519,1389,46.70406472,,
5386,1389,1,,
1056,1390,-10.76542147,,
3340,1390,-10.76542147,,
3344,1390,-7.334604665,,
3520,1390,29.69960855,,
5387,1390,1,,
1145,1391,-14.52643812,,
3319,1391,-17.0386778,,
3388,1391,-14.52643812,,
3689,1391,-15.96933887,,
5388,1391,1,,
2187,1392,-59.55926147,,
3521,1392,800.3000022,,
3522,1392,-59.55926147,,
5389,1392,1,,
1241,1393,25.83979328,,
1245,1393,47.93863854,,
1246,1393,126.5822785,,
2187,1393,59.55926147,,
2188,1393,-62.07324643,,
2189,1393,-62.07324643,,
3294,1393,-125.3132832,,
3501,1393,-25.83979328,,
3521,1393,-59.55926147,,
3522,1393,509.3797478,,
3523,1393,-124.1464929,,
3526,1393,-47.93863854,,
3529,1393,-126.5822785,,
5390,1393,1,,
1247,1394,69.44444444,,
1248,1394,69.44444444,,
2188,1394,62.07324643,,
2189,1394,62.07324643,,
3522,1394,-124.1464929,,
3523,1394,263.0353818,,
3528,1394,-138.8888889,,
5391,1394,1,,
1202,1395,-42.88164666,,
1221,1395,-43.51610096,,
3445,1395,-43.51610096,,
3524,1395,174.9717069,,
5392,1395,1,,
280,1396,-19.12411551,,
437,1396,-19.22337562,,
2733,1396,-19.12411551,,
5393,1396,1,,
1016,1397,500,,
1091,1397,-549.4505495,,
2190,1397,-81.36696501,,
3298,1397,-500,,
3358,1397,-549.4505495,,
3525,1397,1130.817514,,
3526,1397,-81.36696501,,
5394,1397,1,,
976,1398,-54.43658138,,
1245,1398,-47.93863854,,
1249,1398,17.16148962,,
2190,1398,81.36696501,,
2191,1398,-15.06704837,,
3285,1398,-54.43658138,,
3522,1398,-47.93863854,,
3525,1398,-81.36696501,,
3526,1398,231.0377713,,
3533,1398,-17.16148962,,
5395,1398,1,,
2191,1399,15.06704837,,
3526,1399,-30.13409673,,
5396,1399,1,,
985,1400,51.49330587,,
1058,1400,-46.06172271,,
3288,1400,-51.49330587,,
3342,1400,-92.12344542,,
3527,1400,143.6167513,,
5397,1400,1,,
1060,1401,-33.13452618,,
1061,1401,-33.13452618,,
1198,1401,-20.78137988,,
1247,1401,-69.44444444,,
1248,1401,-69.44444444,,
3343,1401,-66.26905235,,
3422,1401,-20.78137988,,
3523,1401,-138.8888889,,
3528,1401,225.9393211,,
5398,1401,1,,
1092,1402,-108.1081081,,
1207,1402,-28.50627138,,
1246,1402,-126.5822785,,
2192,1402,-36.32401017,,
2193,1402,-36.32401017,,
3359,1402,-108.1081081,,
3430,1402,-28.50627138,,
3522,1402,-126.5822785,,
3529,1402,335.8446783,,
3530,1402,-72.64802034,,
5399,1402,1,,
1053,1403,-72.15007215,,
2192,1403,36.32401017,,
2193,1403,36.32401017,,
3334,1403,-72.15007215,,
3529,1403,-72.64802034,,
3530,1403,144.7980925,,
5400,1403,1,,
960,1404,-76.56967841,,
1133,1404,-37.96507213,,
1191,1404,-33.82949932,,
3381,1404,-75.93014427,,
3417,1404,-33.82949932,,
3531,1404,186.329322,,
5401,1404,1,,
419,1405,12.50938204,,
2823,1405,-12.50938204,,
3315,1405,-14.10636197,,
5402,1405,1,,
1062,1406,-24.70355731,,
1117,1406,-14.95215311,,
1119,1406,23.04678497,,
3343,1406,-24.70355731,,
3371,1406,-14.95215311,,
3373,1406,-23.04678497,,
3532,1406,62.7024954,,
